load_zone,stage_id,timepoint,load_mw
CAISO_NW_Hydro,1,20200521,0
CAISO_NW_Hydro,1,20200522,0
CAISO_NW_Hydro,1,20200523,0
CAISO_NW_Hydro,1,20200524,0
CAISO_NW_Hydro,1,20200601,0
CAISO_NW_Hydro,1,20200602,0
CAISO_NW_Hydro,1,20200603,0
CAISO_NW_Hydro,1,20200604,0
CAISO_NW_Hydro,1,20200605,0
CAISO_NW_Hydro,1,20200606,0
CAISO_NW_Hydro,1,20200607,0
CAISO_NW_Hydro,1,20200608,0
CAISO_NW_Hydro,1,20200609,0
CAISO_NW_Hydro,1,20200610,0
CAISO_NW_Hydro,1,20200611,0
CAISO_NW_Hydro,1,20200612,0
CAISO_NW_Hydro,1,20200613,0
CAISO_NW_Hydro,1,20200614,0
CAISO_NW_Hydro,1,20200615,0
CAISO_NW_Hydro,1,20200616,0
CAISO_NW_Hydro,1,20200617,0
CAISO_NW_Hydro,1,20200618,0
CAISO_NW_Hydro,1,20200619,0
CAISO_NW_Hydro,1,20200620,0
CAISO_NW_Hydro,1,20200621,0
CAISO_NW_Hydro,1,20200622,0
CAISO_NW_Hydro,1,20200623,0
CAISO_NW_Hydro,1,20200624,0
CAISO_NW_Hydro,1,20200701,0
CAISO_NW_Hydro,1,20200702,0
CAISO_NW_Hydro,1,20200703,0
CAISO_NW_Hydro,1,20200704,0
CAISO_NW_Hydro,1,20200705,0
CAISO_NW_Hydro,1,20200706,0
CAISO_NW_Hydro,1,20200707,0
CAISO_NW_Hydro,1,20200708,0
CAISO_NW_Hydro,1,20200709,0
CAISO_NW_Hydro,1,20200710,0
CAISO_NW_Hydro,1,20200711,0
CAISO_NW_Hydro,1,20200712,0
CAISO_NW_Hydro,1,20200713,0
CAISO_NW_Hydro,1,20200714,0
CAISO_NW_Hydro,1,20200715,0
CAISO_NW_Hydro,1,20200716,0
CAISO_NW_Hydro,1,20200717,0
CAISO_NW_Hydro,1,20200718,0
CAISO_NW_Hydro,1,20200719,0
CAISO_NW_Hydro,1,20200720,0
CAISO_NW_Hydro,1,20200721,0
CAISO_NW_Hydro,1,20200722,0
CAISO_NW_Hydro,1,20200723,0
CAISO_NW_Hydro,1,20200724,0
CAISO_NW_Hydro,1,20200801,0
CAISO_NW_Hydro,1,20200802,0
CAISO_NW_Hydro,1,20200803,0
CAISO_NW_Hydro,1,20200804,0
CAISO_NW_Hydro,1,20200805,0
CAISO_NW_Hydro,1,20200806,0
CAISO_NW_Hydro,1,20200807,0
CAISO_NW_Hydro,1,20200808,0
CAISO_NW_Hydro,1,20200809,0
CAISO_NW_Hydro,1,20200810,0
CAISO_NW_Hydro,1,20200811,0
CAISO_NW_Hydro,1,20200812,0
CAISO_NW_Hydro,1,20200813,0
CAISO_NW_Hydro,1,20200814,0
CAISO_NW_Hydro,1,20200815,0
CAISO_NW_Hydro,1,20200816,0
CAISO_NW_Hydro,1,20200817,0
CAISO_NW_Hydro,1,20200818,0
CAISO_NW_Hydro,1,20200819,0
CAISO_NW_Hydro,1,20200820,0
CAISO_NW_Hydro,1,20200821,0
CAISO_NW_Hydro,1,20200822,0
CAISO_NW_Hydro,1,20200823,0
CAISO_NW_Hydro,1,20200824,0
CAISO_NW_Hydro,1,20200901,0
CAISO_NW_Hydro,1,20200902,0
CAISO_NW_Hydro,1,20200903,0
CAISO_NW_Hydro,1,20200904,0
CAISO_NW_Hydro,1,20200905,0
CAISO_NW_Hydro,1,20200906,0
CAISO_NW_Hydro,1,20200907,0
CAISO_NW_Hydro,1,20200908,0
CAISO_NW_Hydro,1,20200909,0
CAISO_NW_Hydro,1,20200910,0
CAISO_NW_Hydro,1,20200911,0
CAISO_NW_Hydro,1,20200912,0
CAISO_NW_Hydro,1,20200913,0
CAISO_NW_Hydro,1,20200914,0
CAISO_NW_Hydro,1,20200915,0
CAISO_NW_Hydro,1,20200916,0
CAISO_NW_Hydro,1,20200917,0
CAISO_NW_Hydro,1,20200918,0
CAISO_NW_Hydro,1,20200919,0
CAISO_NW_Hydro,1,20200920,0
CAISO_NW_Hydro,1,20200921,0
CAISO_NW_Hydro,1,20200922,0
CAISO_NW_Hydro,1,20200923,0
CAISO_NW_Hydro,1,20200924,0
CAISO_NW_Hydro,1,20201001,0
CAISO_NW_Hydro,1,20201002,0
CAISO_NW_Hydro,1,20201003,0
CAISO_NW_Hydro,1,20201004,0
CAISO_NW_Hydro,1,20201005,0
CAISO_NW_Hydro,1,20201006,0
CAISO_NW_Hydro,1,20201007,0
CAISO_NW_Hydro,1,20201008,0
CAISO_NW_Hydro,1,20201009,0
CAISO_NW_Hydro,1,20201010,0
CAISO_NW_Hydro,1,20201011,0
CAISO_NW_Hydro,1,20201012,0
CAISO_NW_Hydro,1,20201013,0
CAISO_NW_Hydro,1,20201014,0
CAISO_NW_Hydro,1,20201015,0
CAISO_NW_Hydro,1,20201016,0
CAISO_NW_Hydro,1,20201017,0
CAISO_NW_Hydro,1,20201018,0
CAISO_NW_Hydro,1,20201019,0
CAISO_NW_Hydro,1,20201020,0
CAISO_NW_Hydro,1,20201021,0
CAISO_NW_Hydro,1,20201022,0
CAISO_NW_Hydro,1,20201023,0
CAISO_NW_Hydro,1,20201024,0
CAISO_NW_Hydro,1,20201101,0
CAISO_NW_Hydro,1,20201102,0
CAISO_NW_Hydro,1,20201103,0
CAISO_NW_Hydro,1,20201104,0
CAISO_NW_Hydro,1,20201105,0
CAISO_NW_Hydro,1,20201106,0
CAISO_NW_Hydro,1,20201107,0
CAISO_NW_Hydro,1,20201108,0
CAISO_NW_Hydro,1,20201109,0
CAISO_NW_Hydro,1,20201110,0
CAISO_NW_Hydro,1,20201111,0
CAISO_NW_Hydro,1,20201112,0
CAISO_NW_Hydro,1,20201113,0
CAISO_NW_Hydro,1,20201114,0
CAISO_NW_Hydro,1,20201115,0
CAISO_NW_Hydro,1,20201116,0
CAISO_NW_Hydro,1,20201117,0
CAISO_NW_Hydro,1,20201118,0
CAISO_NW_Hydro,1,20201119,0
CAISO_NW_Hydro,1,20201120,0
CAISO_NW_Hydro,1,20201121,0
CAISO_NW_Hydro,1,20201122,0
CAISO_NW_Hydro,1,20201123,0
CAISO_NW_Hydro,1,20201124,0
CAISO_NW_Hydro,1,20201201,0
CAISO_NW_Hydro,1,20201202,0
CAISO_NW_Hydro,1,20201203,0
CAISO_NW_Hydro,1,20201204,0
CAISO_NW_Hydro,1,20201205,0
CAISO_NW_Hydro,1,20201206,0
CAISO_NW_Hydro,1,20201207,0
CAISO_NW_Hydro,1,20201208,0
CAISO_NW_Hydro,1,20201209,0
CAISO_NW_Hydro,1,20201210,0
CAISO_NW_Hydro,1,20201211,0
CAISO_NW_Hydro,1,20201212,0
CAISO_NW_Hydro,1,20201213,0
CAISO_NW_Hydro,1,20201214,0
CAISO_NW_Hydro,1,20201215,0
CAISO_NW_Hydro,1,20201216,0
CAISO_NW_Hydro,1,20201217,0
CAISO_NW_Hydro,1,20201218,0
CAISO_NW_Hydro,1,20201219,0
CAISO_NW_Hydro,1,20201220,0
CAISO_NW_Hydro,1,20201221,0
CAISO_NW_Hydro,1,20201222,0
CAISO_NW_Hydro,1,20201223,0
CAISO_NW_Hydro,1,20201224,0
CAISO_NW_Hydro,1,20201301,0
CAISO_NW_Hydro,1,20201302,0
CAISO_NW_Hydro,1,20201303,0
CAISO_NW_Hydro,1,20201304,0
CAISO_NW_Hydro,1,20201305,0
CAISO_NW_Hydro,1,20201306,0
CAISO_NW_Hydro,1,20201307,0
CAISO_NW_Hydro,1,20201308,0
CAISO_NW_Hydro,1,20201309,0
CAISO_NW_Hydro,1,20201310,0
CAISO_NW_Hydro,1,20201311,0
CAISO_NW_Hydro,1,20201312,0
CAISO_NW_Hydro,1,20201313,0
CAISO_NW_Hydro,1,20201314,0
CAISO_NW_Hydro,1,20201315,0
CAISO_NW_Hydro,1,20201316,0
CAISO_NW_Hydro,1,20201317,0
CAISO_NW_Hydro,1,20201318,0
CAISO_NW_Hydro,1,20201319,0
CAISO_NW_Hydro,1,20201320,0
CAISO_NW_Hydro,1,20201321,0
CAISO_NW_Hydro,1,20201322,0
CAISO_NW_Hydro,1,20201323,0
CAISO_NW_Hydro,1,20201324,0
CAISO_NW_Hydro,1,20201401,0
CAISO_NW_Hydro,1,20201402,0
CAISO_NW_Hydro,1,20201403,0
CAISO_NW_Hydro,1,20201404,0
CAISO_NW_Hydro,1,20201405,0
CAISO_NW_Hydro,1,20201406,0
CAISO_NW_Hydro,1,20201407,0
CAISO_NW_Hydro,1,20201408,0
CAISO_NW_Hydro,1,20201409,0
CAISO_NW_Hydro,1,20201410,0
CAISO_NW_Hydro,1,20201411,0
CAISO_NW_Hydro,1,20201412,0
CAISO_NW_Hydro,1,20201413,0
CAISO_NW_Hydro,1,20201414,0
CAISO_NW_Hydro,1,20201415,0
CAISO_NW_Hydro,1,20201416,0
CAISO_NW_Hydro,1,20201417,0
CAISO_NW_Hydro,1,20201418,0
CAISO_NW_Hydro,1,20201419,0
CAISO_NW_Hydro,1,20201420,0
CAISO_NW_Hydro,1,20201421,0
CAISO_NW_Hydro,1,20201422,0
CAISO_NW_Hydro,1,20201423,0
CAISO_NW_Hydro,1,20201424,0
CAISO_NW_Hydro,1,20201501,0
CAISO_NW_Hydro,1,20201502,0
CAISO_NW_Hydro,1,20201503,0
CAISO_NW_Hydro,1,20201504,0
CAISO_NW_Hydro,1,20201505,0
CAISO_NW_Hydro,1,20201506,0
CAISO_NW_Hydro,1,20201507,0
CAISO_NW_Hydro,1,20201508,0
CAISO_NW_Hydro,1,20201509,0
CAISO_NW_Hydro,1,20201510,0
CAISO_NW_Hydro,1,20201511,0
CAISO_NW_Hydro,1,20201512,0
CAISO_NW_Hydro,1,20201513,0
CAISO_NW_Hydro,1,20201514,0
CAISO_NW_Hydro,1,20201515,0
CAISO_NW_Hydro,1,20201516,0
CAISO_NW_Hydro,1,20201517,0
CAISO_NW_Hydro,1,20201518,0
CAISO_NW_Hydro,1,20201519,0
CAISO_NW_Hydro,1,20201520,0
CAISO_NW_Hydro,1,20201521,0
CAISO_NW_Hydro,1,20201522,0
CAISO_NW_Hydro,1,20201523,0
CAISO_NW_Hydro,1,20201524,0
CAISO_NW_Hydro,1,20201601,0
CAISO_NW_Hydro,1,20201602,0
CAISO_NW_Hydro,1,20201603,0
CAISO_NW_Hydro,1,20201604,0
CAISO_NW_Hydro,1,20201605,0
CAISO_NW_Hydro,1,20201606,0
CAISO_NW_Hydro,1,20201607,0
CAISO_NW_Hydro,1,20201608,0
CAISO_NW_Hydro,1,20201609,0
CAISO_NW_Hydro,1,20201610,0
CAISO_NW_Hydro,1,20201611,0
CAISO_NW_Hydro,1,20201612,0
CAISO_NW_Hydro,1,20201613,0
CAISO_NW_Hydro,1,20201614,0
CAISO_NW_Hydro,1,20201615,0
CAISO_NW_Hydro,1,20201616,0
CAISO_NW_Hydro,1,20201617,0
CAISO_NW_Hydro,1,20201618,0
CAISO_NW_Hydro,1,20201619,0
CAISO_NW_Hydro,1,20201620,0
CAISO_NW_Hydro,1,20201621,0
CAISO_NW_Hydro,1,20201622,0
CAISO_NW_Hydro,1,20201623,0
CAISO_NW_Hydro,1,20201624,0
CAISO_NW_Hydro,1,20201701,0
CAISO_NW_Hydro,1,20201702,0
CAISO_NW_Hydro,1,20201703,0
CAISO_NW_Hydro,1,20201704,0
CAISO_NW_Hydro,1,20201705,0
CAISO_NW_Hydro,1,20201706,0
CAISO_NW_Hydro,1,20201707,0
CAISO_NW_Hydro,1,20201708,0
CAISO_NW_Hydro,1,20201709,0
CAISO_NW_Hydro,1,20201710,0
CAISO_NW_Hydro,1,20201711,0
CAISO_NW_Hydro,1,20201712,0
CAISO_NW_Hydro,1,20201713,0
CAISO_NW_Hydro,1,20201714,0
CAISO_NW_Hydro,1,20201715,0
CAISO_NW_Hydro,1,20201716,0
CAISO_NW_Hydro,1,20201717,0
CAISO_NW_Hydro,1,20201718,0
CAISO_NW_Hydro,1,20201719,0
CAISO_NW_Hydro,1,20201720,0
CAISO_NW_Hydro,1,20201721,0
CAISO_NW_Hydro,1,20201722,0
CAISO_NW_Hydro,1,20201723,0
CAISO_NW_Hydro,1,20201724,0
CAISO_NW_Hydro,1,20201801,0
CAISO_NW_Hydro,1,20201802,0
CAISO_NW_Hydro,1,20201803,0
CAISO_NW_Hydro,1,20201804,0
CAISO_NW_Hydro,1,20201805,0
CAISO_NW_Hydro,1,20201806,0
CAISO_NW_Hydro,1,20201807,0
CAISO_NW_Hydro,1,20201808,0
CAISO_NW_Hydro,1,20201809,0
CAISO_NW_Hydro,1,20201810,0
CAISO_NW_Hydro,1,20201811,0
CAISO_NW_Hydro,1,20201812,0
CAISO_NW_Hydro,1,20201813,0
CAISO_NW_Hydro,1,20201814,0
CAISO_NW_Hydro,1,20201815,0
CAISO_NW_Hydro,1,20201816,0
CAISO_NW_Hydro,1,20201817,0
CAISO_NW_Hydro,1,20201818,0
CAISO_NW_Hydro,1,20201819,0
CAISO_NW_Hydro,1,20201820,0
CAISO_NW_Hydro,1,20201821,0
CAISO_NW_Hydro,1,20201822,0
CAISO_NW_Hydro,1,20201823,0
CAISO_NW_Hydro,1,20201824,0
CAISO_NW_Hydro,1,20201901,0
CAISO_NW_Hydro,1,20201902,0
CAISO_NW_Hydro,1,20201903,0
CAISO_NW_Hydro,1,20201904,0
CAISO_NW_Hydro,1,20201905,0
CAISO_NW_Hydro,1,20201906,0
CAISO_NW_Hydro,1,20201907,0
CAISO_NW_Hydro,1,20201908,0
CAISO_NW_Hydro,1,20201909,0
CAISO_NW_Hydro,1,20201910,0
CAISO_NW_Hydro,1,20201911,0
CAISO_NW_Hydro,1,20201912,0
CAISO_NW_Hydro,1,20201913,0
CAISO_NW_Hydro,1,20201914,0
CAISO_NW_Hydro,1,20201915,0
CAISO_NW_Hydro,1,20201916,0
CAISO_NW_Hydro,1,20201917,0
CAISO_NW_Hydro,1,20201918,0
CAISO_NW_Hydro,1,20201919,0
CAISO_NW_Hydro,1,20201920,0
CAISO_NW_Hydro,1,20201921,0
CAISO_NW_Hydro,1,20201922,0
CAISO_NW_Hydro,1,20201923,0
CAISO_NW_Hydro,1,20201924,0
CAISO_NW_Hydro,1,20202001,0
CAISO_NW_Hydro,1,20202002,0
CAISO_NW_Hydro,1,20202003,0
CAISO_NW_Hydro,1,20202004,0
CAISO_NW_Hydro,1,20202005,0
CAISO_NW_Hydro,1,20202006,0
CAISO_NW_Hydro,1,20202007,0
CAISO_NW_Hydro,1,20202008,0
CAISO_NW_Hydro,1,20202009,0
CAISO_NW_Hydro,1,20202010,0
CAISO_NW_Hydro,1,20202011,0
CAISO_NW_Hydro,1,20202012,0
CAISO_NW_Hydro,1,20202013,0
CAISO_NW_Hydro,1,20202014,0
CAISO_NW_Hydro,1,20202015,0
CAISO_NW_Hydro,1,20202016,0
CAISO_NW_Hydro,1,20202017,0
CAISO_NW_Hydro,1,20202018,0
CAISO_NW_Hydro,1,20202019,0
CAISO_NW_Hydro,1,20202020,0
CAISO_NW_Hydro,1,20202021,0
CAISO_NW_Hydro,1,20202022,0
CAISO_NW_Hydro,1,20202023,0
CAISO_NW_Hydro,1,20202024,0
CAISO_NW_Hydro,1,20202101,0
CAISO_NW_Hydro,1,20202102,0
CAISO_NW_Hydro,1,20202103,0
CAISO_NW_Hydro,1,20202104,0
CAISO_NW_Hydro,1,20202105,0
CAISO_NW_Hydro,1,20202106,0
CAISO_NW_Hydro,1,20202107,0
CAISO_NW_Hydro,1,20202108,0
CAISO_NW_Hydro,1,20202109,0
CAISO_NW_Hydro,1,20202110,0
CAISO_NW_Hydro,1,20202111,0
CAISO_NW_Hydro,1,20202112,0
CAISO_NW_Hydro,1,20202113,0
CAISO_NW_Hydro,1,20202114,0
CAISO_NW_Hydro,1,20202115,0
CAISO_NW_Hydro,1,20202116,0
CAISO_NW_Hydro,1,20202117,0
CAISO_NW_Hydro,1,20202118,0
CAISO_NW_Hydro,1,20202119,0
CAISO_NW_Hydro,1,20202120,0
CAISO_NW_Hydro,1,20202121,0
CAISO_NW_Hydro,1,20202122,0
CAISO_NW_Hydro,1,20202123,0
CAISO_NW_Hydro,1,20202124,0
CAISO_NW_Hydro,1,20202201,0
CAISO_NW_Hydro,1,20202202,0
CAISO_NW_Hydro,1,20202203,0
CAISO_NW_Hydro,1,20202204,0
CAISO_NW_Hydro,1,20202205,0
CAISO_NW_Hydro,1,20202206,0
CAISO_NW_Hydro,1,20202207,0
CAISO_NW_Hydro,1,20202208,0
CAISO_NW_Hydro,1,20202209,0
CAISO_NW_Hydro,1,20202210,0
CAISO_NW_Hydro,1,20202211,0
CAISO_NW_Hydro,1,20202212,0
CAISO_NW_Hydro,1,20202213,0
CAISO_NW_Hydro,1,20202214,0
CAISO_NW_Hydro,1,20202215,0
CAISO_NW_Hydro,1,20202216,0
CAISO_NW_Hydro,1,20202217,0
CAISO_NW_Hydro,1,20202218,0
CAISO_NW_Hydro,1,20202219,0
CAISO_NW_Hydro,1,20202220,0
CAISO_NW_Hydro,1,20202221,0
CAISO_NW_Hydro,1,20202222,0
CAISO_NW_Hydro,1,20202223,0
CAISO_NW_Hydro,1,20202224,0
CAISO_NW_Hydro,1,20202301,0
CAISO_NW_Hydro,1,20202302,0
CAISO_NW_Hydro,1,20202303,0
CAISO_NW_Hydro,1,20202304,0
CAISO_NW_Hydro,1,20202305,0
CAISO_NW_Hydro,1,20202306,0
CAISO_NW_Hydro,1,20202307,0
CAISO_NW_Hydro,1,20202308,0
CAISO_NW_Hydro,1,20202309,0
CAISO_NW_Hydro,1,20202310,0
CAISO_NW_Hydro,1,20202311,0
CAISO_NW_Hydro,1,20202312,0
CAISO_NW_Hydro,1,20202313,0
CAISO_NW_Hydro,1,20202314,0
CAISO_NW_Hydro,1,20202315,0
CAISO_NW_Hydro,1,20202316,0
CAISO_NW_Hydro,1,20202317,0
CAISO_NW_Hydro,1,20202318,0
CAISO_NW_Hydro,1,20202319,0
CAISO_NW_Hydro,1,20202320,0
CAISO_NW_Hydro,1,20202321,0
CAISO_NW_Hydro,1,20202322,0
CAISO_NW_Hydro,1,20202323,0
CAISO_NW_Hydro,1,20202324,0
CAISO_NW_Hydro,1,20202401,0
CAISO_NW_Hydro,1,20202402,0
CAISO_NW_Hydro,1,20202403,0
CAISO_NW_Hydro,1,20202404,0
CAISO_NW_Hydro,1,20202405,0
CAISO_NW_Hydro,1,20202406,0
CAISO_NW_Hydro,1,20202407,0
CAISO_NW_Hydro,1,20202408,0
CAISO_NW_Hydro,1,20202409,0
CAISO_NW_Hydro,1,20202410,0
CAISO_NW_Hydro,1,20202411,0
CAISO_NW_Hydro,1,20202412,0
CAISO_NW_Hydro,1,20202413,0
CAISO_NW_Hydro,1,20202414,0
CAISO_NW_Hydro,1,20202415,0
CAISO_NW_Hydro,1,20202416,0
CAISO_NW_Hydro,1,20202417,0
CAISO_NW_Hydro,1,20202418,0
CAISO_NW_Hydro,1,20202419,0
CAISO_NW_Hydro,1,20202420,0
CAISO_NW_Hydro,1,20202421,0
CAISO_NW_Hydro,1,20202422,0
CAISO_NW_Hydro,1,20202423,0
CAISO_NW_Hydro,1,20202424,0
CAISO_NW_Hydro,1,20202501,0
CAISO_NW_Hydro,1,20202502,0
CAISO_NW_Hydro,1,20202503,0
CAISO_NW_Hydro,1,20202504,0
CAISO_NW_Hydro,1,20202505,0
CAISO_NW_Hydro,1,20202506,0
CAISO_NW_Hydro,1,20202507,0
CAISO_NW_Hydro,1,20202508,0
CAISO_NW_Hydro,1,20202509,0
CAISO_NW_Hydro,1,20202510,0
CAISO_NW_Hydro,1,20202511,0
CAISO_NW_Hydro,1,20202512,0
CAISO_NW_Hydro,1,20202513,0
CAISO_NW_Hydro,1,20202514,0
CAISO_NW_Hydro,1,20202515,0
CAISO_NW_Hydro,1,20202516,0
CAISO_NW_Hydro,1,20202517,0
CAISO_NW_Hydro,1,20202518,0
CAISO_NW_Hydro,1,20202519,0
CAISO_NW_Hydro,1,20202520,0
CAISO_NW_Hydro,1,20202521,0
CAISO_NW_Hydro,1,20202522,0
CAISO_NW_Hydro,1,20202523,0
CAISO_NW_Hydro,1,20202524,0
CAISO_NW_Hydro,1,20202601,0
CAISO_NW_Hydro,1,20202602,0
CAISO_NW_Hydro,1,20202603,0
CAISO_NW_Hydro,1,20202604,0
CAISO_NW_Hydro,1,20202605,0
CAISO_NW_Hydro,1,20202606,0
CAISO_NW_Hydro,1,20202607,0
CAISO_NW_Hydro,1,20202608,0
CAISO_NW_Hydro,1,20202609,0
CAISO_NW_Hydro,1,20202610,0
CAISO_NW_Hydro,1,20202611,0
CAISO_NW_Hydro,1,20202612,0
CAISO_NW_Hydro,1,20202613,0
CAISO_NW_Hydro,1,20202614,0
CAISO_NW_Hydro,1,20202615,0
CAISO_NW_Hydro,1,20202616,0
CAISO_NW_Hydro,1,20202617,0
CAISO_NW_Hydro,1,20202618,0
CAISO_NW_Hydro,1,20202619,0
CAISO_NW_Hydro,1,20202620,0
CAISO_NW_Hydro,1,20202621,0
CAISO_NW_Hydro,1,20202622,0
CAISO_NW_Hydro,1,20202623,0
CAISO_NW_Hydro,1,20202624,0
CAISO_NW_Hydro,1,20202701,0
CAISO_NW_Hydro,1,20202702,0
CAISO_NW_Hydro,1,20202703,0
CAISO_NW_Hydro,1,20202704,0
CAISO_NW_Hydro,1,20202705,0
CAISO_NW_Hydro,1,20202706,0
CAISO_NW_Hydro,1,20202707,0
CAISO_NW_Hydro,1,20202708,0
CAISO_NW_Hydro,1,20202709,0
CAISO_NW_Hydro,1,20202710,0
CAISO_NW_Hydro,1,20202711,0
CAISO_NW_Hydro,1,20202712,0
CAISO_NW_Hydro,1,20202713,0
CAISO_NW_Hydro,1,20202714,0
CAISO_NW_Hydro,1,20202715,0
CAISO_NW_Hydro,1,20202716,0
CAISO_NW_Hydro,1,20202717,0
CAISO_NW_Hydro,1,20202718,0
CAISO_NW_Hydro,1,20202719,0
CAISO_NW_Hydro,1,20202720,0
CAISO_NW_Hydro,1,20202721,0
CAISO_NW_Hydro,1,20202722,0
CAISO_NW_Hydro,1,20202723,0
CAISO_NW_Hydro,1,20202724,0
CAISO_NW_Hydro,1,20202801,0
CAISO_NW_Hydro,1,20202802,0
CAISO_NW_Hydro,1,20202803,0
CAISO_NW_Hydro,1,20202804,0
CAISO_NW_Hydro,1,20202805,0
CAISO_NW_Hydro,1,20202806,0
CAISO_NW_Hydro,1,20202807,0
CAISO_NW_Hydro,1,20202808,0
CAISO_NW_Hydro,1,20202809,0
CAISO_NW_Hydro,1,20202810,0
CAISO_NW_Hydro,1,20202811,0
CAISO_NW_Hydro,1,20202812,0
CAISO_NW_Hydro,1,20202813,0
CAISO_NW_Hydro,1,20202814,0
CAISO_NW_Hydro,1,20202815,0
CAISO_NW_Hydro,1,20202816,0
CAISO_NW_Hydro,1,20202817,0
CAISO_NW_Hydro,1,20202818,0
CAISO_NW_Hydro,1,20202819,0
CAISO_NW_Hydro,1,20202820,0
CAISO_NW_Hydro,1,20202821,0
CAISO_NW_Hydro,1,20202822,0
CAISO_NW_Hydro,1,20202823,0
CAISO_NW_Hydro,1,20202824,0
CAISO_NW_Hydro,1,20202901,0
CAISO_NW_Hydro,1,20202902,0
CAISO_NW_Hydro,1,20202903,0
CAISO_NW_Hydro,1,20202904,0
CAISO_NW_Hydro,1,20202905,0
CAISO_NW_Hydro,1,20202906,0
CAISO_NW_Hydro,1,20202907,0
CAISO_NW_Hydro,1,20202908,0
CAISO_NW_Hydro,1,20202909,0
CAISO_NW_Hydro,1,20202910,0
CAISO_NW_Hydro,1,20202911,0
CAISO_NW_Hydro,1,20202912,0
CAISO_NW_Hydro,1,20202913,0
CAISO_NW_Hydro,1,20202914,0
CAISO_NW_Hydro,1,20202915,0
CAISO_NW_Hydro,1,20202916,0
CAISO_NW_Hydro,1,20202917,0
CAISO_NW_Hydro,1,20202918,0
CAISO_NW_Hydro,1,20202919,0
CAISO_NW_Hydro,1,20202920,0
CAISO_NW_Hydro,1,20202921,0
CAISO_NW_Hydro,1,20202922,0
CAISO_NW_Hydro,1,20202923,0
CAISO_NW_Hydro,1,20202924,0
CAISO_NW_Hydro,1,20203001,0
CAISO_NW_Hydro,1,20203002,0
CAISO_NW_Hydro,1,20203003,0
CAISO_NW_Hydro,1,20203004,0
CAISO_NW_Hydro,1,20203005,0
CAISO_NW_Hydro,1,20203006,0
CAISO_NW_Hydro,1,20203007,0
CAISO_NW_Hydro,1,20203008,0
CAISO_NW_Hydro,1,20203009,0
CAISO_NW_Hydro,1,20203010,0
CAISO_NW_Hydro,1,20203011,0
CAISO_NW_Hydro,1,20203012,0
CAISO_NW_Hydro,1,20203013,0
CAISO_NW_Hydro,1,20203014,0
CAISO_NW_Hydro,1,20203015,0
CAISO_NW_Hydro,1,20203016,0
CAISO_NW_Hydro,1,20203017,0
CAISO_NW_Hydro,1,20203018,0
CAISO_NW_Hydro,1,20203019,0
CAISO_NW_Hydro,1,20203020,0
CAISO_NW_Hydro,1,20203021,0
CAISO_NW_Hydro,1,20203022,0
CAISO_NW_Hydro,1,20203023,0
CAISO_NW_Hydro,1,20203024,0
CAISO_NW_Hydro,1,20203101,0
CAISO_NW_Hydro,1,20203102,0
CAISO_NW_Hydro,1,20203103,0
CAISO_NW_Hydro,1,20203104,0
CAISO_NW_Hydro,1,20203105,0
CAISO_NW_Hydro,1,20203106,0
CAISO_NW_Hydro,1,20203107,0
CAISO_NW_Hydro,1,20203108,0
CAISO_NW_Hydro,1,20203109,0
CAISO_NW_Hydro,1,20203110,0
CAISO_NW_Hydro,1,20203111,0
CAISO_NW_Hydro,1,20203112,0
CAISO_NW_Hydro,1,20203113,0
CAISO_NW_Hydro,1,20203114,0
CAISO_NW_Hydro,1,20203115,0
CAISO_NW_Hydro,1,20203116,0
CAISO_NW_Hydro,1,20203117,0
CAISO_NW_Hydro,1,20203118,0
CAISO_NW_Hydro,1,20203119,0
CAISO_NW_Hydro,1,20203120,0
CAISO_NW_Hydro,1,20203121,0
CAISO_NW_Hydro,1,20203122,0
CAISO_NW_Hydro,1,20203123,0
CAISO_NW_Hydro,1,20203124,0
CAISO_NW_Hydro,1,20203201,0
CAISO_NW_Hydro,1,20203202,0
CAISO_NW_Hydro,1,20203203,0
CAISO_NW_Hydro,1,20203204,0
CAISO_NW_Hydro,1,20203205,0
CAISO_NW_Hydro,1,20203206,0
CAISO_NW_Hydro,1,20203207,0
CAISO_NW_Hydro,1,20203208,0
CAISO_NW_Hydro,1,20203209,0
CAISO_NW_Hydro,1,20203210,0
CAISO_NW_Hydro,1,20203211,0
CAISO_NW_Hydro,1,20203212,0
CAISO_NW_Hydro,1,20203213,0
CAISO_NW_Hydro,1,20203214,0
CAISO_NW_Hydro,1,20203215,0
CAISO_NW_Hydro,1,20203216,0
CAISO_NW_Hydro,1,20203217,0
CAISO_NW_Hydro,1,20203218,0
CAISO_NW_Hydro,1,20203219,0
CAISO_NW_Hydro,1,20203220,0
CAISO_NW_Hydro,1,20203221,0
CAISO_NW_Hydro,1,20203222,0
CAISO_NW_Hydro,1,20203223,0
CAISO_NW_Hydro,1,20203224,0
CAISO_NW_Hydro,1,20203301,0
CAISO_NW_Hydro,1,20203302,0
CAISO_NW_Hydro,1,20203303,0
CAISO_NW_Hydro,1,20203304,0
CAISO_NW_Hydro,1,20203305,0
CAISO_NW_Hydro,1,20203306,0
CAISO_NW_Hydro,1,20203307,0
CAISO_NW_Hydro,1,20203308,0
CAISO_NW_Hydro,1,20203309,0
CAISO_NW_Hydro,1,20203310,0
CAISO_NW_Hydro,1,20203311,0
CAISO_NW_Hydro,1,20203312,0
CAISO_NW_Hydro,1,20203313,0
